date_time,plant_id,dc_power,ac_power,daily_yield,total_yield,ambient_temperature,module_temperature,irradiation,hour,day,month,year,delta_daily_yield,delta_daily_yield2
2020-06-02 18:30:00,4136001.0,24.59961038961039,23.75530303030303,5765.093073593073,644741065.0930736,28.263504,28.163774666666665,0.0173682756766666,18.0,2.0,6.0,2020.0,0.8142857142856883,0.8142857142856883
2020-06-02 18:45:00,4136001.0,1.0888528138528137,1.0494372294372294,5779.563636363636,645107942.790909,27.9587657,27.024054999999997,0.001615691398,18.0,2.0,6.0,2020.0,14.470562770562537,14.470562770562537
2020-06-02 19:00:00,4136001.0,0.0,0.0,5779.590909090909,645107942.8181819,27.649506689655176,26.33786862068965,0.0,19.0,2.0,6.0,2020.0,0.027272727273157216,0.027272727273157216
2020-06-02 19:15:00,4136001.0,0.0,0.0,5779.590909090909,645107942.8181819,27.327332666666667,25.931244766666666,0.0,19.0,2.0,6.0,2020.0,0.0,0.0
2020-06-02 19:30:00,4136001.0,0.0,0.0,5779.590909090909,645107942.8181819,27.107869999999995,25.678657241379316,0.0,19.0,2.0,6.0,2020.0,0.0,0.0
2020-06-02 19:45:00,4136001.0,0.0,0.0,5779.590909090909,645107942.8181819,26.866580000000003,25.344942233333327,0.0,19.0,2.0,6.0,2020.0,0.0,0.0
2020-06-02 20:00:00,4136001.0,0.0,0.0,5779.590909090909,645107942.8181819,26.85125106666666,25.323512699999995,0.0,20.0,2.0,6.0,2020.0,0.0,0.0
2020-06-02 20:15:00,4136001.0,0.0,0.0,5762.984848484849,644473853.290909,26.74221706896552,25.533428344827588,0.0,20.0,2.0,6.0,2020.0,0.0,0.0
2020-06-02 20:30:00,4136001.0,0.0,0.0,5779.590909090909,645107942.8181819,26.576506433333336,25.671432433333333,0.0,20.0,2.0,6.0,2020.0,16.606060606060055,16.606060606060055
2020-06-02 20:45:00,4136001.0,0.0,0.0,5779.590909090909,645107942.8181819,26.32929210344828,25.44009513793104,0.0,20.0,2.0,6.0,2020.0,0.0,0.0
2020-06-02 21:00:00,4136001.0,0.0,0.0,5779.590909090909,645107942.8181819,26.22199906666667,25.291845633333324,0.0,21.0,2.0,6.0,2020.0,0.0,0.0
2020-06-02 21:15:00,4136001.0,0.0,0.0,5779.590909090909,645107942.8181819,26.089873300000008,25.114930066666663,0.0,21.0,2.0,6.0,2020.0,0.0,0.0
2020-06-02 21:30:00,4136001.0,0.0,0.0,5779.590909090909,645107942.8181819,25.89733482758621,24.964121862068964,0.0,21.0,2.0,6.0,2020.0,0.0,0.0
2020-06-02 21:45:00,4136001.0,0.0,0.0,5779.590909090909,645107942.8181819,25.658333266666663,24.306130900000003,0.0,21.0,2.0,6.0,2020.0,0.0,0.0
2020-06-02 22:00:00,4136001.0,0.0,0.0,5779.590909090909,645107942.8181819,25.557441275862065,24.190670689655164,0.0,22.0,2.0,6.0,2020.0,0.0,0.0
2020-06-02 22:15:00,4136001.0,0.0,0.0,5779.590909090909,645107942.8181819,25.429239699999997,24.00272943333334,0.0,22.0,2.0,6.0,2020.0,0.0,0.0
2020-06-02 22:30:00,4136001.0,0.0,0.0,5779.590909090909,645107942.8181819,25.28490893103449,24.087029862068963,0.0,22.0,2.0,6.0,2020.0,0.0,0.0
2020-06-02 22:45:00,4136001.0,0.0,0.0,5779.590909090909,645107942.8181819,25.146390900000004,24.0475769,0.0,22.0,2.0,6.0,2020.0,0.0,0.0
2020-06-02 23:00:00,4136001.0,0.0,0.0,5779.590909090909,645107942.8181819,25.105476066666668,24.3027872,0.0,23.0,2.0,6.0,2020.0,0.0,0.0
2020-06-02 23:15:00,4136001.0,0.0,0.0,5779.590909090909,645107942.8181819,25.022536586206897,24.224228482758623,0.0,23.0,2.0,6.0,2020.0,0.0,0.0
2020-06-02 23:30:00,4136001.0,0.0,0.0,5779.590909090909,645107942.8181819,24.9870756,24.487060433333337,0.0,23.0,2.0,6.0,2020.0,0.0,0.0
2020-06-02 23:45:00,4136001.0,0.0,0.0,5396.559307359307,645107942.8181819,25.01158706896552,24.60736403448276,0.0,23.0,2.0,6.0,2020.0,0.0,0.0
2020-06-03 00:00:00,4136001.0,0.0,0.0,2560.0251082251084,645107942.8181819,25.009733933333337,24.62781073333333,0.0,0.0,3.0,6.0,2020.0,0.0,0.0
2020-06-03 00:15:00,4136001.0,0.0,0.0,1910.9545454545455,644745423.724026,25.11708393333333,24.66872256666666,0.0,0.0,3.0,6.0,2020.0,0.0,0.0
2020-06-03 00:30:00,4136001.0,0.0,0.0,1819.8030303030303,645107942.8181819,25.03663796551724,24.67274310344828,0.0,0.0,3.0,6.0,2020.0,0.0,0.0
2020-06-03 00:45:00,4136001.0,0.0,0.0,1530.7467532467533,645107942.8181819,24.88153950000001,24.4358582,0.0,0.0,3.0,6.0,2020.0,0.0,0.0
2020-06-03 01:00:00,4136001.0,0.0,0.0,1388.409090909091,645107942.8181819,24.849428275862063,24.534219413793107,0.0,1.0,3.0,6.0,2020.0,0.0,0.0
2020-06-03 01:15:00,4136001.0,0.0,0.0,1145.1757575757576,645107942.8181819,24.709879466666674,24.405362866666664,0.0,1.0,3.0,6.0,2020.0,0.0,0.0
2020-06-03 01:30:00,4136001.0,0.0,0.0,1056.7272727272727,645107942.8181819,23.89929813333333,22.698678666666662,0.0,1.0,3.0,6.0,2020.0,0.0,0.0
2020-06-03 01:45:00,4136001.0,0.0,0.0,1056.7272727272727,645107942.8181819,23.76412748275862,22.400543241379307,0.0,1.0,3.0,6.0,2020.0,0.0,0.0
2020-06-03 02:00:00,4136001.0,0.0,0.0,1056.7272727272727,645107942.8181819,24.001290100000002,22.53145743333334,0.0,2.0,3.0,6.0,2020.0,0.0,0.0
2020-06-03 02:15:00,4136001.0,0.0,0.0,1056.7272727272727,645107942.8181819,24.127484655172417,22.98021413793104,0.0,2.0,3.0,6.0,2020.0,0.0,0.0
2020-06-03 02:30:00,4136001.0,0.0,0.0,1056.7272727272727,645107942.8181819,24.176533066666664,23.671940233333327,0.0,2.0,3.0,6.0,2020.0,0.0,0.0
2020-06-03 02:45:00,4136001.0,0.0,0.0,1056.7272727272727,645107942.8181819,23.986036827586204,23.768178068965515,0.0,2.0,3.0,6.0,2020.0,0.0,0.0
2020-06-03 03:00:00,4136001.0,0.0,0.0,1056.7272727272727,645107942.8181819,23.849284566666665,23.284093366666664,0.0,3.0,3.0,6.0,2020.0,0.0,0.0
2020-06-03 03:15:00,4136001.0,0.0,0.0,1056.7272727272727,645107942.8181819,23.739755166666665,22.95713493333333,0.0,3.0,3.0,6.0,2020.0,0.0,0.0
2020-06-03 03:30:00,4136001.0,0.0,0.0,1034.290909090909,645107942.8181819,23.71006827586207,22.816541103448277,0.0,3.0,3.0,6.0,2020.0,0.0,0.0
2020-06-03 03:45:00,4136001.0,0.0,0.0,720.1818181818181,645107942.8181819,23.777843833333336,22.928754666666663,0.0,3.0,3.0,6.0,2020.0,0.0,0.0
2020-06-03 04:00:00,4136001.0,0.0,0.0,720.1818181818181,645107942.8181819,23.808091862068974,23.26818020689656,0.0,4.0,3.0,6.0,2020.0,0.0,0.0
2020-06-03 04:15:00,4136001.0,0.0,0.0,720.1818181818181,645107942.8181819,23.859061433333327,23.233272366666668,0.0,4.0,3.0,6.0,2020.0,0.0,0.0
2020-06-03 04:30:00,4136001.0,0.0,0.0,720.1818181818181,645107942.8181819,23.956093333333328,23.429384666666667,0.0,4.0,3.0,6.0,2020.0,0.0,0.0
2020-06-03 04:45:00,4136001.0,0.0,0.0,720.1818181818181,645107942.8181819,23.93930348275862,23.3768531724138,0.0,4.0,3.0,6.0,2020.0,0.0,0.0
2020-06-03 05:00:00,4136001.0,0.0,0.0,720.1818181818181,645107942.8181819,23.974261666666674,23.51823226666667,0.0,5.0,3.0,6.0,2020.0,0.0,0.0
2020-06-03 05:15:00,4136001.0,0.0,0.0,720.1818181818181,645107942.8181819,23.90179627586207,23.270747827586213,0.0,5.0,3.0,6.0,2020.0,0.0,0.0
2020-06-03 05:30:00,4136001.0,0.0,0.0,471.12727272727267,645107942.8181819,23.712452133333333,22.607200066666664,0.0,5.0,3.0,6.0,2020.0,0.0,0.0
2020-06-03 05:45:00,4136001.0,0.0,0.0,324.45454545454544,645107942.8181819,23.659767866666677,22.38197536666668,0.0004657985739999,5.0,3.0,6.0,2020.0,0.0,0.0
2020-06-03 06:00:00,4136001.0,2.897943722943723,2.795952380952381,259.62727272727267,645107942.8818182,23.71561617241379,22.62310255172413,0.0055109736,6.0,3.0,6.0,2020.0,0.0,0.0
2020-06-03 06:15:00,4136001.0,27.95848484848485,27.005454545454544,3.2636363636363637,645107946.0818182,23.793487200000005,22.96333716666667,0.01923344485,6.0,3.0,6.0,2020.0,0.0,0.0
2020-06-03 06:30:00,4136001.0,59.53818181818181,57.63242424242424,13.836363636363638,639931569.7757576,23.843538103448278,24.019455517241383,0.0410589368275862,6.0,3.0,6.0,2020.0,10.572727272727274,10.572727272727274
2020-06-03 06:45:00,4136001.0,105.70329004329004,102.75419913419914,32.3012987012987,645107975.1194805,24.083965133333333,25.116689999999995,0.0729462730999999,6.0,3.0,6.0,2020.0,18.464935064935062,18.464935064935062
2020-06-03 07:00:00,4136001.0,149.2919696969697,145.65950216450216,64.75454545454545,645108007.5727273,24.424050933333334,26.273237033333327,0.1068794512333333,7.0,3.0,6.0,2020.0,32.45324675324675,32.45324675324675
2020-06-03 07:15:00,4136001.0,173.16469696969696,169.521645021645,104.66688311688311,645108047.485065,24.73453382758621,27.13060372413793,0.12499838379310341,7.0,3.0,6.0,2020.0,39.91233766233766,39.91233766233766
2020-06-03 07:30:00,4136001.0,192.68969696969697,188.81575757575757,147.65151515151516,645108090.4696969,24.866045133333333,27.32534279999999,0.1415349551666666,7.0,3.0,6.0,2020.0,42.98463203463204,42.98463203463204
2020-06-03 07:45:00,4136001.0,366.2514069264069,359.0629653679654,205.16450216450218,641425120.5281385,25.196312241379317,28.44484520689655,0.2808776558620689,7.0,3.0,6.0,2020.0,57.512987012987026,57.512987012987026
2020-06-03 08:00:00,4136001.0,435.4007575757576,427.3420995670995,323.0205627705628,645108265.8387446,26.033628366666665,33.145246166666674,0.3417407889999999,8.0,3.0,6.0,2020.0,117.8560606060606,117.8560606060606
2020-06-03 08:15:00,4136001.0,442.47902597402594,434.36536796536797,423.9835497835498,645108366.8017316,26.001591103448273,32.63766906896551,0.3276802989655172,8.0,3.0,6.0,2020.0,100.96298701298701,100.96298701298701
2020-06-03 08:30:00,4136001.0,506.13257575757575,496.2166233766233,538.9478354978355,645108481.7660173,26.487010566666665,33.678327633333325,0.3485793976666666,8.0,3.0,6.0,2020.0,114.96428571428572,114.96428571428572
2020-06-03 08:45:00,4136001.0,520.7339393939393,510.4757575757576,667.1848484848485,645108610.0030303,26.84006023333333,34.61722103333334,0.3597880143333333,8.0,3.0,6.0,2020.0,128.23701298701303,128.23701298701303
2020-06-03 09:00:00,4136001.0,688.3549783549784,674.0762987012987,812.7867965367965,645108755.6049783,27.38324703448276,36.82217831034483,0.4955704917241379,9.0,3.0,6.0,2020.0,145.60194805194794,145.60194805194794
